UID,NAME,PROV,CITY,DIST,ADDRESS,TEL,LONG,LAT
6017ee77e3f17647b24c4996,龙景湾1区,北京市,北京市,大兴区,富力·丹麦小镇B区(隆兴大街东),,116.320416,39.629872
2d249db1932fc468a8175a01,绿茵花园别墅冬青区18号楼,北京市,北京市,大兴区,北京市大兴区,,116.428697,39.61521
fc3180b1cb485964343a71fa,沿海丽水佳园-D02号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(薛北路北280米),,116.338399,39.614442
691568a4e3ecf7a688fc06c4,富力童话时光A11栋,,,,北京市大兴区幸福路,,116.320138,39.638308
71acd5a117a39172b75f1ecb,隆盛东园-6号楼,北京市,北京市,大兴区,北京市大兴区隆盛园小区(东区),,116.329147,39.62917
8349b629f2a113be157643f0,龙景湾-乙10号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇团结路富力·丹麦小镇小区,,116.323298,39.632197
9aad1d6de0ad044686420e42,沿海丽水佳园海星园86号楼,,,,北京市大兴区丽水佳园(薛北路北120米),,116.339989,39.613575
d11dc1e2a87a10c6ae0457c1,众美城-1号楼,北京市,北京市,大兴区,北京市大兴区隆丰大街1号院,,116.329809,39.638839
ff15f3944917f9502e473330,众美城-3号楼,北京市,北京市,大兴区,北京市大兴区隆丰大街1号院,,116.329807,39.637809
9d59de4c8308178bfd0eb0b4,众美城-2号楼,北京市,北京市,大兴区,北京市大兴区隆丰大街1号院,,116.329729,39.638367
aea830fc945f2d3bd12dd655,隆盛东园-3号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇瓜乡路隆盛园小区(东区),,116.329809,39.628384
d9e8b2dfbed1648feb56fa7f,沿海丽水佳园-F31号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(薛北路北100米),,116.340636,39.613186
3eba3b95687fcf6de9f8538a,椿蓉园三里-9号楼,北京市,北京市,大兴区,椿蓉园三里9号楼,,116.323712,39.5188
2a6b43239fed551c734b878b,龙景湾乙55号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇民生路富力·丹麦小镇小区,,116.324289,39.629842
8a0b79d682fc8652da2f285a,龙景湾-甲23号楼,北京市,北京市,大兴区,北京市大兴区,,116.316026,39.627726
f7ccdde34cc1b21dbca82253,沿海丽水佳园-F25号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(薛北路北),,116.340107,39.612843
dcf62f0e866a796dee74f868,沿海丽水佳园-D51号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(大广高速公路东450米),,116.338782,39.616345
cc70a3f57e78de12c0364403,富力童话时光-A2栋,,,,北京市大兴区幸福路,,116.317741,39.638013
b9c1b926ba3c3f6c7369d30a,龙景湾-乙137号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇河南村瓜乡路龙景湾乙区,,116.321062,39.627169
5816f1ba24c049ea3e9a5e0e,龙景湾-甲7号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇瓜乡路富力·丹麦小镇小区,,116.318545,39.627094
cac8e1f7e9f50a5e373a71c3,沿海丽水佳园-A38号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(京开东500米),,116.339374,39.617047
357f802c7d39f95f1fe9992a,隆盛西园-11号楼,北京市,北京市,大兴区,北京市大兴区瓜乡路,,116.326085,39.629107
b5059e916d73ab6e42e192a9,沿海丽水佳园海星园106号楼,,,,北京市大兴区庞各庄镇西义堂村薛北路丽水佳园,,116.339799,39.613536
00beadd384072fd7cf06a49f,富力童话时光A6栋,,,,北京市大兴区幸福路,,116.317391,39.637565
077290ecde1168e548fc8d72,隆盛东园-7号楼,北京市,北京市,大兴区,北京市大兴区隆盛园小区(东区),,116.329165,39.628955
655eb772c848b589f4b9162d,隆盛东园-5号楼,北京市,北京市,大兴区,北京市大兴区瓜乡路,,116.329873,39.629139
cbdae508b59d58fbe115f9fb,众美城-9号楼,北京市,北京市,大兴区,北京市大兴区隆丰大街1号院,,116.328624,39.637276
bec7a5aa19129c52f7eafc05,富力童话时光A7栋,,,,北京市大兴区幸福路,,116.318752,39.637475
c35ebda1e189fbba5bbbbc9d,众美城-8号楼,,,,北京市大兴区隆盛大街与团结路交叉口东北处众美城,,116.32883,39.637828
3503e8861ed545bdb64f5440,龙景湾乙77号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇瓜乡路富力·丹麦小镇小区,,116.322213,39.62796
f04522e38a6ffdb59e82eab5,绿茵花园别墅花香区2号楼,北京市,北京市,大兴区,北京市大兴区绿茵花园别墅西区(张佟路西),,116.429519,39.615026
9f560f34e2b617596140a95b,隆盛西园-4号楼,北京市,北京市,大兴区,北京市大兴区隆盛园小区(西区),,116.327729,39.628064
b570731d9da2945233870a0c,赵村社区,北京市,北京市,大兴区,北京市大兴区东赵路,,116.253525,39.597771
3989faf7b862b904b64f54c7,众美城-5号楼,北京市,北京市,大兴区,北京市大兴区隆盛大街与团结路交叉口东北处众美城,,116.329867,39.637285
99e94c6ecc91b1e4df1e5286,北京黄埔大学大学生公寓3号楼,北京市,北京市,大兴区,北京市大兴区榆垡镇榆祥路北京黄埔大学南校区,,116.31941,39.523246
86e88afc207961ceafee7af8,龙景湾-乙87号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇瓜乡路富力·丹麦小镇小区,,116.321828,39.627974
85a7412181d4c61dca1b9563,隆盛东园-2号楼,北京市,北京市,大兴区,北京市大兴区隆盛园小区(东区),,116.329815,39.628006
d1ad0f1fd92f74a483a00cc6,隆盛西园-9号楼,北京市,北京市,大兴区,北京市大兴区隆盛园小区(西区),,116.326345,39.628443
67f6952e9eff8a233b13fd90,龙景湾四区-63号楼,,,,北京市大兴区团结路,,116.315414,39.634793
90def95d307d6c016140a9db,绿茵花园别墅秋月区33A号楼,北京市,北京市,大兴区,北京市大兴区魏善庄镇张家场村张佟路绿茵花园别墅,,116.428932,39.616661
19421d1f5f7bb4f6725e8057,沿海丽水佳园-E12号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(薛北路北160米),,116.33921,39.613956
7b66864086fdd7ded5b74ee4,沿海丽水佳园-F41号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(薛北路北100米),,116.339098,39.61331
61f7ce2f07035555ab175abe,沿海丽水佳园-C09号楼,北京市,北京市,大兴区,北京市大兴区,,116.337915,39.614741
a79363e8f306bea081288a1b,沿海丽水佳园-D50号楼,北京市,北京市,大兴区,北京市大兴区,,116.3389,39.616141
d9ef116c59f9f4ffa6da3926,沿海丽水佳园-C06号楼,北京市,北京市,大兴区,北京市大兴区,,116.337384,39.614397
72a90a1086fdd6f1fb2d6116,绿茵花园别墅秋月区53号楼,北京市,北京市,大兴区,北京市大兴区,,116.430038,39.615968
d6af577624edfc7b90114c2c,沿海丽水佳园-C03号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(薛北路北180米),,116.337339,39.614024
24bb9c51a79894a614c8f681,沿海丽水佳园-E21号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(薛北路北270米),,116.340276,39.614952
9b9a25d2421dfb2aa8059d20,龙景湾-乙48号楼,北京市,北京市,大兴区,北京市大兴区,,116.323414,39.63035
8e0350d828644f3bf90cadea,沿海丽水佳园-C41号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(大广高速公路东380米),,116.337964,39.616086
54c05114e00bfb20343a7145,沿海丽水佳园B16号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(西义堂中路北320米),,116.343129,39.617684
616a21f9e93e3c7da5da391b,沿海丽水佳园-D23号楼,北京市,北京市,大兴区,北京市大兴区,,116.340023,39.615443
fe85dbd1d50b82b3d8eced7c,龙景湾-甲37号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇隆平大街富力·丹麦小镇小区,,116.313183,39.627742
d8f876e50aed5525c62ba158,龙景湾甲-4号楼,北京市,北京市,大兴区,北京市大兴区,,116.31666,39.627145
4700486e72ddaa650a69d980,沿海丽水佳园-D10号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(薛北路北290米),,116.339765,39.615135
5ff7aeca858ef102e215f909,沿海丽水佳园A21号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园,,116.340095,39.617286
0f55f86dc938540276e5b60a,沿海丽水佳园B11号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(西义堂中路西370米),,116.34232,39.61763
8dfa772363ca868e80a00cce,龙景湾-乙50号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇瓜乡路富力·丹麦小镇小区,,116.322493,39.630335
2288efb071c24ccd0bccdd5d,龙景湾-甲5号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇瓜乡路富力·丹麦小镇小区,,116.317338,39.627248
17a58c843e1b0ad6c51e511e,沿海丽水佳园-F21号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇西义堂村薛北路丽水佳园,,116.339705,39.61286
cac30904bdd1a309a5da394d,龙景湾乙-9号楼,北京市,北京市,大兴区,北京市大兴区龙景湾(乙区),,116.323829,39.632228
f5dc746045c9b1cc220262a0,龙景湾乙135号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇河南村瓜乡路龙景湾乙区,,116.320322,39.62719
017f0f8085d5e6e340e19275,龙景湾-甲2号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇瓜乡路富力·丹麦小镇小区,,116.315657,39.627167
d573313cdcbe5bedf942b2f7,绿茵花园别墅四季区48号楼,北京市,北京市,大兴区,北京市大兴区魏善庄镇张家场村张佟路绿茵花园别墅,,116.430636,39.615073
4ddaa0005f31c17c03897200,龙景湾-甲21号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇瓜乡路富力·丹麦小镇小区,,116.316584,39.627714
a2dbe77c301b6744d8131829,富力童话时光A10栋,,,,北京市大兴区幸福路,,116.318186,39.636617
1b08e783daa63ba454bfff17,富力童话时光-B8栋,,,,北京市大兴区幸福路,,116.319943,39.637435
f0586df6dd1193e7f942b20d,隆盛东园-4号楼,北京市,北京市,大兴区,北京市大兴区瓜乡路,,116.329864,39.628769
385ae64a8528171c04fef56f,绿茵花园别墅桃园31号楼,北京市,北京市,大兴区,北京市大兴区魏善庄镇张家场村张佟路绿茵花园别墅,,116.429779,39.61661
260076c2cfa1f0b64251c016,沿海丽水佳园A22号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇丽水佳园,,116.3399,39.61725
b8455e3dc2aa7f7546e27426,沿海丽水佳园圆月园117号楼,,,,北京市大兴区,,116.343581,39.615704
3b178809140237edd618b7fe,沿海丽水佳园A12号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇丽水佳园,,116.339541,39.617575
41082a0e65deb501d23ce3f4,龙景湾-乙65甲号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇隆源大街富力·丹麦小镇小区,,116.323901,39.628593
485bae30399a59128bf15dd5,新桥东街小区,北京市,北京市,大兴区,北京市大兴区头沟电影院后面,,116.330245,39.544424
ae37fbbee201be7528201a89,隆盛西园-8号楼,北京市,北京市,大兴区,北京市大兴区瓜乡路,,116.32696,39.628679
d0fdc24b38833fd6a0acc43d,椿蓉园-三里乙16号楼,北京市,北京市,大兴区,椿蓉园三里乙16号楼,,116.325826,39.516435
f81867371eaaccffcafa5f4a,椿蓉园-三里乙23号楼,北京市,北京市,大兴区,椿蓉园三里乙23号楼,,116.326802,39.516614
769cda5e479988303310af7b,椿蓉园-三里乙2号楼,北京市,北京市,大兴区,椿蓉园三里乙2号楼,,116.324212,39.517108
e50f93b5d6420b3e46e274cc,龙景湾-乙47号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇民生路富力·丹麦小镇小区,,116.323834,39.630327
6f408939360c7891c929152f,椿蓉园-三里乙6号楼,北京市,北京市,大兴区,椿蓉园三里乙6号楼,,116.324952,39.516771
eb66fd989ddced5f223bf284,龙景湾-甲3号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇瓜乡路富力·丹麦小镇小区,,116.316111,39.627151
9b2a6737fb3675e475e5b684,富力童话时光C6栋,,,,北京市大兴区幸福路,,116.323527,39.638514
a9bb621fe0986ee1cafa5f36,富力童话时光A1栋,,,,北京市大兴区幸福路,,116.316635,39.638067
0b31b86ef51bf8b515764399,圆月园103号楼,,,,北京市大兴区丽水佳园(西义堂中路西220米),,116.343167,39.615358
6fafd9bcb42912589f09f741,沿海丽水佳园A29号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇大广高速公路丽水佳园,,116.338111,39.617272
d91df0a122cf3e94fa0cadf1,龙景湾-甲39号楼,北京市,北京市,大兴区,北京市大兴区龙景湾甲区(隆平大街东60米),,116.312866,39.628239
b9826400a9dc52d68a36ee64,椿蓉园-三里乙4号楼,北京市,北京市,大兴区,北京市大兴区今荣街,,116.324496,39.517054
96eed11965305787d92f28b9,沿海丽水佳园-C53号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇西义堂村薛北路丽水佳园,,116.337599,39.616627
a26fee89312b173cb6147fca,沿海丽水佳园-E23号楼,北京市,北京市,大兴区,北京市大兴区,,116.340702,39.614698
2d6af267c1697a70c6effb29,沿海丽水佳园A01号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(大广高速公路东350米),,116.337423,39.617019
3a502b66fba40bdc97031973,绿茵花园别墅花香区3号楼,北京市,北京市,大兴区,北京市大兴区魏善庄镇张家场村张佟路绿茵花园别墅,,116.429825,39.615001
17bd515df46853fb79b55cbe,沿海丽水佳园-F11号楼,北京市,北京市,大兴区,北京市大兴区,,116.338305,39.612876
c260a2178c8d904d46572632,富力童话时光B16栋,,,,北京市大兴区幸福路,,116.323559,39.637691
095d961a250549c7d23ce3d7,北京黄埔大学大学生公寓2号楼,北京市,北京市,大兴区,北京市大兴区榆垡镇榆祥路北京黄埔大学南校区,,116.319914,39.523228
d253f4bd2ace2cce9fec2b4d,沿海丽水佳园A33号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇大广高速公路丽水佳园,,116.338257,39.617248
4e17c74f067e0ff2fb2d6138,龙景湾乙57号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇民生路富力·丹麦小镇小区,,116.323909,39.629203
cbe54d19196ae7439b68b4aa,沿海丽水佳园B27号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(西义堂中路西310米),,116.342577,39.616802
f2f6cbfae85c3bad9f09f73c,绿茵花园别墅冬青区1号楼,北京市,北京市,大兴区,北京市大兴区魏善庄镇张家场村张佟路绿茵花园别墅,,116.430064,39.615703
6b080ea35cba8780471a323f,绿茵花园别墅冬青区9号楼,北京市,北京市,大兴区,北京市大兴区魏善庄镇张家场村张佟路绿茵花园别墅,,116.429811,39.615501
39c15dd103b93caedbd8911a,绿茵花园别墅冬青区17号楼,北京市,北京市,大兴区,北京市大兴区,,116.430123,39.615256
21347729f0821ec040ab9a48,绿茵花园别墅花香区5号楼,北京市,北京市,大兴区,北京市大兴区魏善庄镇张家场村张佟路绿茵花园别墅,,116.429216,39.614672
b2be1564d55a43a38c1a8971,绿茵花园别墅秋月区8号楼,北京市,北京市,大兴区,北京市大兴区魏善庄镇张家场村张佟路绿茵花园别墅,,116.428695,39.617401
7ae4b32cdfdab33a8f55ec05,绿茵花园别墅冬青区22号楼,北京市,北京市,大兴区,北京市大兴区绿茵花园别墅西区(张佟路西),,116.428682,39.614714
241558579bc3154ceee4a5ad,绿茵花园别墅冬青区3号楼,北京市,北京市,大兴区,北京市大兴区魏善庄镇张家场村张佟路绿茵花园别墅,,116.429525,39.615712
e43075829415a485220220c2,绿茵花园别墅秋月区48号楼,北京市,北京市,大兴区,北京市大兴区,,116.428648,39.615934
e4ecfa977760ba7614c8f603,绿茵花园别墅夏荫区18号楼,北京市,北京市,大兴区,北京市大兴区,,116.43061,39.616153
8641fd4a7f8b49931d580065,绿茵花园别墅冬青区21号楼,北京市,北京市,大兴区,北京市大兴区,,116.42903,39.614952
b36efe9ae70ce272465726fb,绿茵花园别墅秋月区52号楼,北京市,北京市,大兴区,北京市大兴区,,116.429752,39.615973
a4c49d1999f8bcdc59bbbc6f,绿茵花园别墅夏荫区36号楼,北京市,北京市,大兴区,北京市大兴区魏善庄镇张家场村张佟路绿茵花园别墅,,116.428722,39.616391
70728c23904e7cf2eee4a54d,绿茵花园别墅秋月区50号楼,北京市,北京市,大兴区,北京市大兴区,,116.429164,39.615971
f32f4977f586e1668e7727c8,绿茵花园别墅冬青区6号楼,北京市,北京市,大兴区,北京市大兴区,,116.428716,39.615668
6b8ee4dff6ca2660aecb665e,绿茵花园别墅春风区30号楼,北京市,北京市,大兴区,北京市大兴区魏善庄镇张家场村张佟路绿茵花园别墅,,116.429925,39.616549
73e6e07d2dc4a0b6f60e775c,绿茵花园别墅秋月区32号楼,北京市,北京市,大兴区,北京市大兴区,,116.42953,39.616584
4c0a85a896a77e621c389485,绿茵花园别墅冬青区5号楼,北京市,北京市,大兴区,北京市大兴区魏善庄镇张家场村张佟路绿茵花园别墅,,116.429031,39.615687
69af5291f42c190f00ec01b3,沿海丽水佳园-D11号楼,北京市,北京市,大兴区,北京市大兴区,,116.339201,39.615093
9416b3db9c8479aa9cec2bc0,沿海丽水佳园-D64号楼,北京市,北京市,大兴区,北京市大兴区,,116.340233,39.616658
34c08def2013764033621285,沿海丽水佳园A11号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇西义堂村京开路丽水佳园,,116.339283,39.617552
e9a64870f26be138b13c816d,沿海丽水佳园-F19号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(薛北路北),,116.339427,39.61286
1ba8265ba4033592c7f025f0,龙景湾-乙16号楼,北京市,北京市,大兴区,北京市大兴区,,116.323828,39.632076
98b3d245648509ccf02d835a,沿海丽水佳园-F43号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(薛北路北90米),,116.338765,39.613333
25c359bbe140329680a00cfc,沿海丽水佳园-F08号楼,北京市,北京市,大兴区,北京市大兴区,,116.337953,39.613311
0effb2041310b954240bd009,沿海丽水佳园-A39号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇西义堂村薛北路丽水佳园,,116.341163,39.615401
ab3c18b5d4039f4f1776433c,沿海丽水佳园A06号楼,北京市,北京市,大兴区,北京市大兴区,,116.337928,39.617583
6d512127a325af6e3c9a5ebf,沿海丽水佳园A32号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇西义堂村京开路丽水佳园,,116.337879,39.617042
20d0c07c1720d404d52ce256,沿海丽水佳园-C20号楼,北京市,北京市,大兴区,北京市大兴区,,116.338291,39.615293
7350aa92c1d85033047ce808,沿海丽水佳园-C58号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇大广高速公路丽水佳园,,116.338666,39.616701
bb51178f283c0960ca1b95fd,沿海丽水佳园-C07号楼,北京市,北京市,大兴区,北京市大兴区,,116.337603,39.614419
b06731c06a8d8d6edf1e52c0,沿海丽水佳园-E20号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇薛北路丽水佳园,,116.340213,39.614701
abd5acebf0960d6e593ac860,沿海丽水佳园B02号楼,北京市,北京市,大兴区,北京市大兴区,,116.34153,39.616853
8998ae51c3896a2d14948ea4,龙景湾-乙8号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇民生路富力·丹麦小镇小区,,116.324081,39.632234
86e59bbceea412d741e19269,龙景湾-乙85甲号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇瓜乡路富力·丹麦小镇小区,,116.323276,39.627482
c0718a6b80b1f13ed23ce3d7,沿海丽水佳园-E03号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(薛北路北200米),,116.338977,39.614219
276b089bcfbd660021f01738,沿海丽水佳园A02号楼,北京市,北京市,大兴区,北京市大兴区,,116.337314,39.617179
e9e05af71c2c4879e81e972e,沿海丽水佳园-F27号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(薛北路北),,116.34023,39.612812
e25a6e241e6c3dffadb22aba,圆月园131号楼,,,,北京市大兴区庞各庄镇西义堂村薛北路丽水佳园,,116.341819,39.61569
6694a31a348e668b3586f48f,沿海丽水佳园-C51号楼,北京市,北京市,大兴区,北京市大兴区,,116.337491,39.616326
69282e5b725c7836e812e49f,沿海丽水佳园-F33号楼,北京市,北京市,大兴区,北京市大兴区,,116.34076,39.613462
69e9e27af81110d9b35c6adc,沿海丽水佳园B26号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(西义堂中路西290米),,116.342776,39.616793
3afa2e20f6a3296f5e17c34b,沿海丽水佳园-F05号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(薛北路北120米),,116.338413,39.613661
0726024f2b8e7d4283a00c06,沿海丽水佳园-D27号楼,北京市,北京市,大兴区,北京市大兴区,,116.340667,39.615472
e46f1b334bc3e4e4eee4a5c6,龙景湾-乙37号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇民生路富力·丹麦小镇小区,,116.323811,39.63088
1d1e11254e5a1dcff03cbaf0,沿海丽水佳园A17号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇丽水佳园,,116.340332,39.617612
54f65d5f3dbcfff1fea77838,沿海丽水佳园A37号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(大广高速公路东460米),,116.338802,39.617208
b8074f026d663a746f4760a6,沿海丽水佳园B43号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(西义堂中路西290米),,116.343061,39.617102
b9dc8c3d299b0f487d29bdbd,沿海丽水佳园-C23号楼,北京市,北京市,大兴区,北京市大兴区,,116.337727,39.615232
10df647c2d501c3fa8059dcc,沿海丽水佳园B08号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇西义堂中路丽水佳园,,116.341546,39.61763
068ea786d43a9328213bf2d2,沿海丽水佳园A10号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇西义堂村京开路丽水佳园,,116.339009,39.617562
82171a31d351fa4badcb6623,沿海丽水佳园B36号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(西义堂中路西380米),,116.341895,39.617297
2369aa6d2a4aaf0a1d1d115a,沿海丽水佳园-C40号楼,北京市,北京市,大兴区,北京市大兴区,,116.337844,39.616125
f60ff0b22b8cf84b246e98ce,龙景湾-乙69号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇瓜乡路富力·丹麦小镇小区,,116.323864,39.628236
a87647e3c9dcff3b48cc4a81,沿海丽水佳园B10号楼,北京市,北京市,大兴区,北京市大兴区,,116.342046,39.617611
4da7101e478195695bf6be71,沿海丽水佳园-C29号楼,北京市,北京市,大兴区,北京市大兴区,,116.338147,39.615527
f9d0a67a80238d5b3a04b192,沿海丽水佳园-F47号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(薛北路北70米),,116.338567,39.613164
35e32470180b6ac98f1a89eb,沿海丽水佳园-F52号楼,北京市,北京市,大兴区,北京市大兴区,,116.340073,39.61315
b64a1204350e0e21091cc7a1,沿海丽水佳园A19号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(西义堂中路西480米),,116.340563,39.61737
f4ba27396ddfda04dc1e5216,富力童话时光B12栋,,,,北京市大兴区幸福路,,116.323564,39.638
9cf8d74ebc5c0f55eee4a57e,沿海丽水佳园A41号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园,,116.339971,39.617072
d6da4a9300776217138824b9,沿海丽水佳园-E17号楼,北京市,北京市,大兴区,北京市大兴区,,116.340207,39.614111
489ece5612005b915c17c306,沿海丽水佳园-C12号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(薛北路北280米),,116.337526,39.614982
ad4b11d7f1fb58b6f842b284,沿海丽水佳园-D55号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(京开路东480米),,116.339401,39.616406
43906244dd837e86901fc973,沿海丽水佳园B46号楼,北京市,北京市,大兴区,北京市大兴区,,116.342502,39.617142
7f9414229d96eacce9f853af,沿海丽水佳园B22号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(西义堂中路西220米),,116.343507,39.616542
c42cae9bf6a98ef797ec8413,沿海丽水佳园-E25号楼,北京市,北京市,大兴区,北京市大兴区,,116.340707,39.614508
ccf2e110a914bb992cb908bc,沿海丽水佳园B25号楼,北京市,北京市,大兴区,北京市大兴区,,116.343012,39.616698
d946100b7a76844895ca07b1,沿海丽水佳园-F32号楼,北京市,北京市,大兴区,北京市大兴区,,116.340779,39.613288
0c0834baf1907b2cf50e7717,沿海丽水佳园-D31号楼,北京市,北京市,大兴区,北京市大兴区,,116.33969,39.615673
32c6508d99b645439f09f7ab,沿海丽水佳园-F50号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇西义堂村薛北路丽水佳园,,116.339653,39.613145
620faf2528d54561bda240ef,沿海丽水佳园-F58号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(薛北路北110米),,116.339797,39.613412
d0d7d1b3b6c372daa11de98c,沿海丽水佳园B38号楼,北京市,北京市,大兴区,北京市大兴区,,116.342422,39.617328
8199de109b14b4a51b11d5a1,龙景湾-乙80号楼,北京市,北京市,大兴区,北京市大兴区,,116.323756,39.627967
8a279ce3c8980996f32d83e1,沿海丽水佳园-D06号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(薛北路东340米),,116.339012,39.614714
34e8060d368062542a02e128,沿海丽水佳园B41号楼,北京市,北京市,大兴区,北京市大兴区,,116.343185,39.617276
302652d24be992b34251c04c,沿海丽水佳园-D59号楼,北京市,北京市,大兴区,北京市大兴区,,116.340267,39.616053
85e905817758245129fc4877,沿海丽水佳园-F28号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(薛北路北),,116.340503,39.612803
86e238ad2cbcf4a96e20b929,沿海丽水佳园-F06号楼,北京市,北京市,大兴区,北京市大兴区,,116.338211,39.613694
437a6379daf8c892f603b815,圆月园135号楼,,,,北京市大兴区庞各庄镇西义堂村薛北路丽水佳园,,116.341749,39.616413
7f7e7693f15c759cf5c59c8b,沿海丽水佳园-E09号楼,北京市,北京市,大兴区,北京市大兴区,,116.339931,39.614083
8c72e960a75e3a1808ccdd8c,沿海丽水佳园-D21号楼,北京市,北京市,大兴区,北京市大兴区,,116.33955,39.61533
87dc91eb577acb1f84330437,沿海丽水佳园-D30号楼,北京市,北京市,大兴区,北京市大兴区,,116.339916,39.615729
2c2849c158162b1194ec840e,沿海丽水佳园B33号楼,北京市,北京市,大兴区,北京市大兴区,,116.341201,39.617012
c1357795930f5aebadcb66b0,沿海丽水佳园-D42号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇西义堂村薛北路丽水佳园,,116.339803,39.615905
d3e24161e538a46b38221c2a,龙景湾-乙7号楼,北京市,北京市,大兴区,北京市大兴区庞各庄镇隆兴大街富力·丹麦小镇小区,,116.323991,39.632493
5bc06db88498357ca9059dbd,沿海丽水佳园-C25号楼,北京市,北京市,大兴区,北京市大兴区,,116.337512,39.615214
9bde1aee855cb58802294fb2,沿海丽水佳园-D18号楼,北京市,北京市,大兴区,北京市大兴区,,116.338962,39.615211
3d9a0fcefbb01f8a0aa8d4b4,沿海丽水佳园-D16号楼,北京市,北京市,大兴区,北京市大兴区,,116.338609,39.614895
8c6fee17d3c2a0f9adcb6681,沿海丽水佳园-C38号楼,北京市,北京市,大兴区,北京市大兴区,,116.33729,39.616108
6bcb11115a27316a8bfc0696,隆盛东园-9号楼,北京市,北京市,大兴区,北京市大兴区隆盛园小区(东区),,116.328649,39.627696
06fe9e33f282c7e852e5c526,沿海丽水佳园-D68号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(京开路东490米),,116.33952,39.61667
aea9b62336a2872ffb2213c4,沿海丽水佳园B15号楼,北京市,北京市,大兴区,北京市大兴区丽水佳园(西义堂中路北340米),,116.342863,39.617661
